┌────────────┬───────────────────────┐
│    date    │  moving_7d_avg_prcp   │
│    date    │        double         │
├────────────┼───────────────────────┤
│ 2013-07-01 │                       │
│ 2018-07-10 │   0.10142857142857142 │
│ 2018-07-11 │   0.15285714285714283 │
│ 2018-07-12 │   0.24428571428571427 │
│ 2018-07-13 │   0.24428571428571427 │
│ 2018-07-14 │    0.5642857142857143 │
│ 2018-07-15 │    0.5642857142857143 │
│ 2018-07-16 │    0.4628571428571429 │
│ 2018-07-17 │    0.4628571428571429 │
│ 2018-07-18 │    0.5014285714285714 │
│ 2018-07-19 │    0.5614285714285715 │
│ 2018-07-20 │    0.5857142857142857 │
│ 2018-07-21 │   0.26857142857142857 │
│ 2018-07-22 │   0.37285714285714283 │
│ 2018-07-23 │    0.3771428571428571 │
│ 2018-07-24 │    0.4128571428571428 │
│ 2018-07-25 │   0.32285714285714284 │
│ 2018-07-26 │   0.17142857142857143 │
│ 2018-07-27 │   0.19999999999999998 │
│ 2018-07-28 │   0.19714285714285712 │
│ 2018-07-29 │   0.10714285714285714 │
│ 2018-07-30 │    0.1757142857142857 │
│ 2018-07-31 │    0.1742857142857143 │
│ 2018-08-01 │   0.27999999999999997 │
│ 2018-08-02 │   0.27999999999999997 │
│ 2018-08-03 │   0.22714285714285712 │
│ 2018-08-04 │   0.23428571428571426 │
│ 2018-08-05 │                  0.22 │
│ 2018-08-06 │    0.2342857142857143 │
│ 2018-08-07 │   0.19999999999999998 │
│ 2018-08-08 │    0.5085714285714286 │
│ 2018-08-09 │    0.5085714285714286 │
│ 2018-08-10 │    0.6028571428571429 │
│ 2018-08-11 │    0.7085714285714285 │
│ 2018-08-12 │    0.7085714285714285 │
│ 2018-08-13 │    0.6214285714285713 │
│ 2018-08-14 │    0.7699999999999999 │
│ 2018-08-15 │    0.3657142857142857 │
│ 2018-08-16 │    0.3685714285714286 │
│ 2018-08-17 │    0.2742857142857143 │
│ 2018-08-18 │   0.17714285714285719 │
│ 2018-08-19 │                  0.28 │
│ 2018-08-20 │                  0.28 │
│ 2018-08-21 │   0.13142857142857142 │
│ 2018-08-22 │   0.12142857142857143 │
│ 2018-08-23 │   0.11857142857142856 │
│ 2018-08-24 │   0.11857142857142856 │
│ 2018-08-25 │   0.10285714285714286 │
│ 2018-08-26 │                   0.0 │
│ 2018-08-27 │                   0.0 │
│ 2018-08-28 │  0.004285714285714286 │
│ 2018-08-29 │  0.004285714285714286 │
│ 2018-08-30 │  0.004285714285714286 │
│ 2018-08-31 │  0.004285714285714286 │
│ 2018-09-01 │  0.004285714285714286 │
│ 2018-09-02 │  0.004285714285714286 │
│ 2018-09-03 │  0.055714285714285716 │
│ 2018-09-04 │   0.05142857142857143 │
│ 2018-09-05 │  0.054285714285714284 │
│ 2018-09-06 │   0.11857142857142858 │
│ 2018-09-07 │   0.25142857142857145 │
│ 2018-09-08 │   0.25428571428571434 │
│ 2018-09-09 │   0.27571428571428575 │
│ 2018-09-10 │   0.24285714285714288 │
│ 2018-09-11 │   0.24285714285714288 │
│ 2018-09-12 │   0.24000000000000002 │
│ 2018-09-13 │    0.1757142857142857 │
│ 2018-09-14 │   0.04428571428571428 │
│ 2018-09-15 │   0.21142857142857144 │
│ 2018-09-16 │                  0.19 │
│ 2018-09-17 │   0.17142857142857143 │
│ 2018-09-18 │   0.17142857142857143 │
│ 2018-09-19 │   0.17142857142857143 │
│ 2018-09-20 │   0.17142857142857143 │
│ 2018-09-21 │   0.16999999999999998 │
│ 2018-09-22 │    0.2785714285714286 │
│ 2018-09-23 │    0.3085714285714286 │
│ 2018-09-24 │    0.3085714285714286 │
│ 2018-09-25 │    0.4185714285714286 │
│ 2018-09-26 │    0.4185714285714286 │
│ 2018-09-27 │    0.4185714285714286 │
│ 2018-09-28 │    0.4185714285714286 │
│ 2018-09-29 │   0.23857142857142857 │
│ 2018-09-30 │   0.20857142857142857 │
│ 2018-10-01 │   0.21428571428571427 │
│ 2018-10-02 │   0.10428571428571429 │
│ 2018-10-03 │   0.10428571428571429 │
│ 2018-10-04 │   0.10428571428571429 │
│ 2018-10-05 │   0.10428571428571429 │
│ 2018-10-06 │  0.005714285714285714 │
│ 2018-10-07 │  0.005714285714285714 │
│ 2018-10-08 │                  0.12 │
│ 2018-10-09 │   0.18142857142857144 │
│ 2018-10-10 │   0.19571428571428573 │
│ 2018-10-11 │   0.19571428571428573 │
│ 2018-10-12 │   0.20285714285714287 │
│ 2018-10-13 │   0.20428571428571432 │
│ 2018-10-14 │   0.20428571428571432 │
│ 2018-10-15 │    0.0842857142857143 │
│ 2018-10-16 │   0.02285714285714286 │
│ 2018-10-17 │  0.017142857142857144 │
│ 2018-10-18 │  0.017142857142857144 │
│ 2018-10-19 │  0.009999999999999998 │
│ 2018-10-20 │  0.008571428571428572 │
│ 2018-10-21 │  0.008571428571428572 │
│ 2018-10-22 │  0.008571428571428572 │
│ 2018-10-23 │  0.008571428571428572 │
│ 2018-10-24 │   0.18142857142857144 │
│ 2018-10-25 │   0.19142857142857145 │
│ 2018-10-26 │   0.19571428571428573 │
│ 2018-10-27 │   0.19571428571428573 │
│ 2018-10-28 │   0.19571428571428573 │
│ 2018-10-29 │   0.19571428571428573 │
│ 2018-10-30 │   0.22714285714285715 │
│ 2018-10-31 │   0.09857142857142856 │
│ 2018-11-01 │   0.08857142857142856 │
│ 2018-11-02 │   0.12714285714285714 │
│ 2018-11-03 │   0.22428571428571425 │
│ 2018-11-04 │   0.22428571428571425 │
│ 2018-11-05 │   0.22428571428571425 │
│ 2018-11-06 │    0.3028571428571429 │
│ 2018-11-07 │    0.2542857142857143 │
│ 2018-11-08 │    0.2542857142857143 │
│ 2018-11-09 │   0.21714285714285717 │
│ 2018-11-10 │   0.27142857142857146 │
│ 2018-11-11 │   0.27142857142857146 │
│ 2018-11-12 │   0.43714285714285717 │
│ 2018-11-13 │   0.37142857142857144 │
│ 2018-11-14 │    0.3671428571428571 │
│ 2018-11-15 │    0.3671428571428571 │
│ 2018-11-16 │    0.3614285714285714 │
│ 2018-11-17 │                  0.21 │
│ 2018-11-18 │                  0.21 │
│ 2018-11-19 │   0.04428571428571428 │
│ 2018-11-20 │                   0.0 │
│ 2018-11-21 │   0.13857142857142857 │
│ 2018-11-22 │    0.2542857142857143 │
│ 2018-11-23 │    0.3757142857142857 │
│ 2018-11-24 │   0.37999999999999995 │
│ 2018-11-25 │   0.37999999999999995 │
│ 2018-11-26 │   0.37999999999999995 │
│ 2018-11-27 │   0.38285714285714284 │
│ 2018-11-28 │   0.25142857142857145 │
│ 2018-11-29 │                  0.22 │
│ 2018-11-30 │   0.09857142857142856 │
│ 2018-12-01 │   0.09428571428571428 │
│ 2018-12-02 │   0.09428571428571428 │
│ 2018-12-03 │   0.09428571428571428 │
│ 2018-12-04 │   0.09142857142857143 │
│ 2018-12-05 │   0.08428571428571428 │
│ 2018-12-06 │                   0.0 │
│ 2018-12-07 │                   0.0 │
│ 2018-12-08 │                   0.0 │
│ 2018-12-09 │                   0.0 │
│ 2018-12-10 │  0.004285714285714286 │
│ 2018-12-11 │  0.018571428571428572 │
│ 2018-12-12 │  0.038571428571428576 │
│ 2018-12-13 │   0.24285714285714285 │
│ 2018-12-14 │   0.24714285714285714 │
│ 2018-12-15 │   0.24714285714285714 │
│ 2018-12-16 │   0.24714285714285714 │
│ 2018-12-17 │    0.2742857142857143 │
│ 2018-12-18 │   0.48999999999999994 │
│ 2018-12-19 │   0.47285714285714286 │
│ 2018-12-20 │   0.26857142857142857 │
│ 2018-12-21 │    0.2814285714285715 │
│ 2018-12-22 │    0.2814285714285715 │
│ 2018-12-23 │    0.2814285714285715 │
│ 2018-12-24 │                  0.25 │
│ 2018-12-25 │   0.18428571428571425 │
│ 2018-12-26 │   0.18142857142857144 │
│ 2018-12-27 │   0.18142857142857144 │
│ 2018-12-28 │                  0.31 │
│ 2018-12-29 │   0.31857142857142856 │
│ 2018-12-30 │   0.31857142857142856 │
│ 2018-12-31 │   0.31857142857142856 │
│ 2019-01-01 │    0.1542857142857143 │
│ 2019-01-02 │   0.22571428571428573 │
│ 2019-01-03 │   0.22571428571428573 │
│ 2019-01-04 │                  0.08 │
│ 2019-01-05 │   0.09571428571428572 │
│ 2019-01-06 │   0.10428571428571429 │
│ 2019-01-07 │   0.10428571428571429 │
│ 2019-01-08 │   0.10428571428571429 │
│ 2019-01-09 │  0.032857142857142856 │
│ 2019-01-10 │  0.032857142857142856 │
│ 2019-01-11 │  0.032857142857142856 │
│ 2019-01-12 │  0.008571428571428572 │
│ 2019-01-13 │                   0.0 │
│ 2019-01-14 │                   0.0 │
│ 2019-01-15 │ 0.0071428571428571435 │
│ 2019-01-16 │  0.048571428571428564 │
│ 2019-01-17 │    0.1742857142857143 │
│ 2019-01-18 │    0.1742857142857143 │
│ 2019-01-19 │    0.1742857142857143 │
│ 2019-01-20 │    0.1742857142857143 │
│ 2019-01-21 │   0.36428571428571427 │
│ 2019-01-22 │   0.35714285714285715 │
│ 2019-01-23 │    0.3157142857142857 │
│ 2019-01-24 │                  0.19 │
│ 2019-01-25 │                  0.19 │
│ 2019-01-26 │   0.22285714285714286 │
│ 2019-01-27 │   0.22428571428571428 │
│ 2019-01-28 │   0.03428571428571429 │
│ 2019-01-29 │   0.03428571428571429 │
│ 2019-01-30 │   0.03428571428571429 │
│ 2019-01-31 │   0.03428571428571429 │
│ 2019-02-01 │   0.03428571428571429 │
│ 2019-02-02 │ 0.0014285714285714286 │
│ 2019-02-03 │    0.0642857142857143 │
│ 2019-02-04 │   0.07428571428571429 │
│ 2019-02-05 │   0.12714285714285714 │
│ 2019-02-06 │   0.12714285714285714 │
│ 2019-02-07 │   0.12714285714285714 │
│ 2019-02-08 │   0.12714285714285714 │
│ 2019-02-09 │    0.2342857142857143 │
│ 2019-02-10 │   0.18142857142857144 │
│ 2019-02-11 │   0.17142857142857146 │
│ 2019-02-12 │   0.11857142857142856 │
│ 2019-02-13 │   0.11857142857142856 │
│ 2019-02-14 │   0.12428571428571429 │
│ 2019-02-15 │   0.13714285714285715 │
│ 2019-02-16 │                  0.03 │
│ 2019-02-17 │   0.09999999999999999 │
│ 2019-02-18 │   0.11428571428571428 │
│ 2019-02-19 │   0.11428571428571428 │
│ 2019-02-20 │    0.1157142857142857 │
│ 2019-02-21 │   0.19285714285714284 │
│ 2019-02-22 │   0.17999999999999997 │
│ 2019-02-23 │   0.17999999999999997 │
│ 2019-02-24 │   0.09857142857142856 │
│ 2019-02-25 │   0.08857142857142856 │
│ 2019-02-26 │   0.10428571428571429 │
│ 2019-02-27 │   0.17857142857142858 │
│ 2019-02-28 │   0.16999999999999998 │
│ 2019-03-01 │   0.21142857142857144 │
│ 2019-03-02 │   0.21142857142857144 │
│ 2019-03-03 │   0.21142857142857144 │
│ 2019-03-04 │   0.20714285714285716 │
│ 2019-03-05 │   0.19142857142857145 │
│ 2019-03-06 │   0.11571428571428573 │
│ 2019-03-07 │   0.11857142857142858 │
│ 2019-03-08 │   0.07714285714285715 │
│ 2019-03-09 │   0.07714285714285715 │
│ 2019-03-10 │   0.07714285714285715 │
│ 2019-03-11 │   0.07714285714285715 │
│ 2019-03-12 │   0.13285714285714287 │
│ 2019-03-13 │   0.13285714285714287 │
│ 2019-03-14 │  0.055714285714285716 │
│ 2019-03-15 │  0.055714285714285716 │
│ 2019-03-16 │  0.055714285714285716 │
│ 2019-03-17 │  0.055714285714285716 │
│ 2019-03-18 │   0.16285714285714287 │
│ 2019-03-19 │   0.20428571428571432 │
│ 2019-03-20 │   0.20428571428571432 │
│ 2019-03-21 │   0.20428571428571432 │
│ 2019-03-22 │   0.20428571428571432 │
│ 2019-03-23 │   0.20428571428571432 │
│ 2019-03-24 │   0.20428571428571432 │
│ 2019-03-25 │   0.09714285714285716 │
│ 2019-03-26 │                   0.0 │
│ 2019-03-27 │                   0.0 │
│ 2019-03-28 │  0.008571428571428572 │
│ 2019-03-29 │  0.008571428571428572 │
│ 2019-03-30 │  0.008571428571428572 │
│ 2019-03-31 │  0.008571428571428572 │
│ 2019-04-01 │  0.008571428571428572 │
│ 2019-04-02 │  0.037142857142857144 │
│ 2019-04-03 │  0.037142857142857144 │
│ 2019-04-04 │  0.028571428571428574 │
│ 2019-04-05 │   0.06571428571428571 │
│ 2019-04-06 │   0.06999999999999999 │
│ 2019-04-07 │   0.06999999999999999 │
│ 2019-04-08 │   0.06999999999999999 │
│ 2019-04-09 │   0.13142857142857142 │
│ 2019-04-10 │   0.16571428571428573 │
│ 2019-04-11 │   0.16714285714285718 │
│ 2019-04-12 │    0.2671428571428572 │
│ 2019-04-13 │   0.26285714285714284 │
│ 2019-04-14 │    0.2642857142857143 │
│ 2019-04-15 │    0.2642857142857143 │
│ 2019-04-16 │    0.1757142857142857 │
│ 2019-04-17 │    0.2414285714285714 │
│ 2019-04-18 │                  0.24 │
│ 2019-04-19 │   0.13714285714285715 │
│ 2019-04-20 │   0.14857142857142858 │
│ 2019-04-21 │   0.14714285714285716 │
│ 2019-04-22 │                  0.15 │
│ 2019-04-23 │   0.29571428571428576 │
│ 2019-04-24 │   0.20571428571428574 │
│ 2019-04-25 │   0.20714285714285716 │
│ 2019-04-26 │   0.17428571428571432 │
│ 2019-04-27 │    0.1685714285714286 │
│ 2019-04-28 │    0.1685714285714286 │
│ 2019-04-29 │   0.16714285714285718 │
│ 2019-04-30 │  0.028571428571428574 │
│ 2019-05-01 │   0.03428571428571429 │
│ 2019-05-02 │                  0.22 │
│ 2019-05-03 │   0.21857142857142858 │
│ 2019-05-04 │    0.2285714285714286 │
│ 2019-05-05 │    0.2285714285714286 │
│ 2019-05-06 │   0.22714285714285715 │
│ 2019-05-07 │   0.22428571428571434 │
│ 2019-05-08 │   0.21428571428571433 │
│ 2019-05-09 │   0.21571428571428572 │
│ 2019-05-10 │    0.3157142857142857 │
│ 2019-05-11 │   0.34285714285714286 │
│ 2019-05-12 │   0.34428571428571425 │
│ 2019-05-13 │    0.3614285714285714 │
│ 2019-05-14 │   0.35999999999999993 │
│ 2019-05-15 │    0.3542857142857142 │
│ 2019-05-16 │    0.1742857142857143 │
│ 2019-05-17 │   0.07428571428571429 │
│ 2019-05-18 │   0.03142857142857143 │
│ 2019-05-19 │                  0.03 │
│ 2019-05-20 │   0.08142857142857142 │
│ 2019-05-21 │   0.07714285714285715 │
│ 2019-05-22 │   0.07714285714285715 │
│ 2019-05-23 │   0.09714285714285713 │
│ 2019-05-24 │   0.09714285714285713 │
│ 2019-05-25 │   0.12142857142857143 │
│ 2019-05-26 │    0.2357142857142857 │
│ 2019-05-27 │    0.3028571428571429 │
│ 2019-05-28 │    0.3028571428571429 │
│ 2019-05-29 │    0.3028571428571429 │
│ 2019-05-30 │   0.39714285714285713 │
│ 2019-05-31 │   0.39714285714285713 │
│ 2019-06-01 │   0.37285714285714283 │
│ 2019-06-02 │   0.25857142857142856 │
│ 2019-06-03 │    0.1285714285714286 │
│ 2019-06-04 │    0.1285714285714286 │
│ 2019-06-05 │    0.1285714285714286 │
│ 2019-06-06 │  0.005714285714285714 │
│ 2019-06-07 │   0.09428571428571429 │
│ 2019-06-08 │   0.15857142857142859 │
│ 2019-06-09 │   0.15857142857142859 │
│ 2019-06-10 │   0.23857142857142857 │
│ 2019-06-11 │   0.23857142857142857 │
│ 2019-06-12 │   0.23857142857142857 │
│ 2019-06-13 │   0.24428571428571427 │
│ 2019-06-14 │   0.15571428571428572 │
│ 2019-06-15 │   0.20428571428571432 │
│ 2019-06-16 │   0.22000000000000003 │
│ 2019-06-17 │    0.1942857142857143 │
│ 2019-06-18 │                  0.27 │
│ 2019-06-19 │                  0.27 │
│ 2019-06-20 │    0.2642857142857143 │
│ 2019-06-21 │    0.2642857142857143 │
│ 2019-06-22 │    0.2742857142857143 │
│ 2019-06-23 │   0.25857142857142856 │
│ 2019-06-24 │    0.1985714285714286 │
│ 2019-06-25 │   0.12285714285714286 │
│ 2019-06-26 │   0.13428571428571429 │
│ 2019-06-27 │   0.14285714285714285 │
│ 2019-06-28 │   0.14285714285714285 │
│ 2019-06-29 │  0.022857142857142857 │
│ 2019-06-30 │  0.022857142857142857 │
│ 2019-07-01 │  0.022857142857142857 │
│ 2019-07-02 │  0.022857142857142857 │
│ 2019-07-03 │  0.011428571428571429 │
│ 2019-07-04 │  0.002857142857142857 │
│ 2019-07-05 │  0.008571428571428572 │
│ 2019-07-06 │  0.005714285714285714 │
│ 2019-07-07 │  0.005714285714285714 │
│ 2019-07-08 │   0.11857142857142858 │
│ 2019-07-09 │   0.11857142857142858 │
│ 2019-07-10 │   0.11857142857142858 │
│ 2019-07-11 │   0.11857142857142858 │
│ 2019-07-12 │   0.11285714285714286 │
│ 2019-07-13 │   0.11285714285714286 │
│ 2019-07-14 │    0.3728571428571429 │
│ 2019-07-15 │   0.33285714285714285 │
│ 2019-07-16 │   0.33285714285714285 │
│ 2019-07-17 │   0.33285714285714285 │
│ 2019-07-18 │   0.33285714285714285 │
│ 2019-07-19 │    0.5700000000000001 │
│ 2019-07-20 │    0.6457142857142858 │
│ 2019-07-21 │    0.3885714285714286 │
│ 2019-07-22 │    0.3157142857142857 │
│ 2019-07-23 │    0.3157142857142857 │
│ 2019-07-24 │    0.3157142857142857 │
│ 2019-07-25 │    0.3171428571428571 │
│ 2019-07-26 │                  0.08 │
│ 2019-07-27 │  0.005714285714285714 │
│ 2019-07-28 │  0.054285714285714284 │
│ 2019-07-29 │  0.054285714285714284 │
│ 2019-07-30 │  0.054285714285714284 │
│ 2019-07-31 │   0.08428571428571428 │
│ 2019-08-01 │   0.08285714285714285 │
│ 2019-08-02 │   0.08285714285714285 │
│ 2019-08-03 │   0.08714285714285715 │
│ 2019-08-04 │   0.20428571428571426 │
│ 2019-08-05 │   0.23285714285714285 │
│ 2019-08-06 │   0.24428571428571427 │
│ 2019-08-07 │   0.21428571428571427 │
│ 2019-08-08 │   0.21428571428571427 │
│ 2019-08-09 │   0.21428571428571427 │
│ 2019-08-10 │   0.21857142857142858 │
│ 2019-08-11 │                  0.05 │
│ 2019-08-12 │  0.021428571428571432 │
│ 2019-08-13 │                  0.01 │
│ 2019-08-14 │                  0.01 │
│ 2019-08-15 │   0.10142857142857142 │
│ 2019-08-16 │   0.10142857142857142 │
│ 2019-08-17 │   0.09142857142857143 │
│ 2019-08-18 │   0.10571428571428572 │
│ 2019-08-19 │                  0.25 │
│ 2019-08-20 │   0.26285714285714284 │
│ 2019-08-21 │   0.26285714285714284 │
│ 2019-08-22 │   0.17142857142857146 │
│ 2019-08-23 │   0.17142857142857146 │
│ 2019-08-24 │   0.17142857142857146 │
│ 2019-08-25 │    0.1685714285714286 │
│ 2019-08-26 │  0.024285714285714282 │
│ 2019-08-27 │  0.011428571428571429 │
│ 2019-08-28 │  0.011428571428571429 │
│ 2019-08-29 │  0.011428571428571429 │
│ 2019-08-30 │  0.054285714285714284 │
│ 2019-08-31 │  0.054285714285714284 │
│ 2019-09-01 │   0.04285714285714286 │
│ 2019-09-02 │   0.04285714285714286 │
│ 2019-09-03 │   0.08857142857142856 │
│ 2019-09-04 │   0.09142857142857143 │
│ 2019-09-05 │   0.09142857142857143 │
│ 2019-09-06 │   0.04857142857142858 │
│ 2019-09-07 │                  0.05 │
│ 2019-09-08 │                  0.05 │
│ 2019-09-09 │   0.07428571428571429 │
│ 2019-09-10 │  0.028571428571428574 │
│ 2019-09-11 │  0.025714285714285717 │
│ 2019-09-12 │  0.025714285714285717 │
│ 2019-09-13 │  0.025714285714285717 │
│ 2019-09-14 │   0.02428571428571429 │
│ 2019-09-15 │   0.02428571428571429 │
│ 2019-09-16 │                   0.0 │
│ 2019-09-17 │                   0.0 │
│ 2019-09-18 │                   0.0 │
│ 2019-09-19 │                   0.0 │
│ 2019-09-20 │  0.015714285714285715 │
│ 2019-09-21 │  0.015714285714285715 │
│ 2019-09-22 │  0.015714285714285715 │
│ 2019-09-23 │  0.018571428571428572 │
│ 2019-09-24 │  0.018571428571428572 │
│ 2019-09-25 │  0.018571428571428572 │
│ 2019-09-26 │  0.018571428571428572 │
│ 2019-09-27 │  0.002857142857142857 │
│ 2019-09-28 │  0.002857142857142857 │
│ 2019-09-29 │ 0.0071428571428571435 │
│ 2019-09-30 │   0.05285714285714286 │
│ 2019-10-01 │   0.05285714285714286 │
│ 2019-10-02 │   0.05285714285714286 │
│ 2019-10-03 │  0.054285714285714284 │
│ 2019-10-04 │   0.08285714285714287 │
│ 2019-10-05 │   0.08571428571428573 │
│ 2019-10-06 │   0.15857142857142859 │
│ 2019-10-07 │                  0.11 │
│ 2019-10-08 │                  0.11 │
│ 2019-10-09 │                  0.11 │
│ 2019-10-10 │   0.10857142857142857 │
│ 2019-10-11 │                  0.08 │
│ 2019-10-12 │   0.07714285714285715 │
│ 2019-10-13 │   0.26142857142857145 │
│ 2019-10-14 │   0.26142857142857145 │
│ 2019-10-15 │   0.26142857142857145 │
│ 2019-10-16 │   0.26142857142857145 │
│ 2019-10-17 │    0.3385714285714286 │
│ 2019-10-18 │    0.3385714285714286 │
│ 2019-10-19 │                  0.42 │
│ 2019-10-20 │   0.15999999999999998 │
│ 2019-10-21 │   0.15999999999999998 │
│ 2019-10-22 │   0.15999999999999998 │
│ 2019-10-23 │   0.16142857142857142 │
│ 2019-10-24 │    0.2814285714285714 │
│ 2019-10-25 │    0.2814285714285714 │
│ 2019-10-26 │                  0.21 │
│ 2019-10-27 │   0.21714285714285714 │
│ 2019-10-28 │    0.2942857142857143 │
│ 2019-10-29 │                  0.31 │
│ 2019-10-30 │   0.30857142857142855 │
│ 2019-10-31 │   0.11142857142857143 │
│ 2019-11-01 │   0.11142857142857143 │
│ 2019-11-02 │   0.10142857142857144 │
│ 2019-11-03 │   0.09285714285714286 │
│ 2019-11-04 │  0.030000000000000002 │
│ 2019-11-05 │  0.014285714285714287 │
│ 2019-11-06 │  0.014285714285714287 │
│ 2019-11-07 │  0.014285714285714287 │
│ 2019-11-08 │  0.014285714285714287 │
│ 2019-11-09 │                  0.02 │
│ 2019-11-10 │                  0.02 │
│ 2019-11-11 │  0.005714285714285714 │
│ 2019-11-12 │  0.005714285714285714 │
│ 2019-11-13 │  0.005714285714285714 │
│ 2019-11-14 │  0.005714285714285714 │
│ 2019-11-15 │   0.07428571428571429 │
│ 2019-11-16 │   0.09428571428571428 │
│ 2019-11-17 │   0.09428571428571428 │
│ 2019-11-18 │   0.09428571428571428 │
│ 2019-11-19 │   0.10428571428571429 │
│ 2019-11-20 │   0.10857142857142857 │
│ 2019-11-21 │   0.23714285714285716 │
│ 2019-11-22 │    0.1685714285714286 │
│ 2019-11-23 │   0.14285714285714285 │
│ 2019-11-24 │   0.14857142857142858 │
│ 2019-11-25 │   0.14857142857142858 │
│ 2019-11-26 │    0.1385714285714286 │
│ 2019-11-27 │   0.13428571428571429 │
│ 2019-11-28 │   0.09428571428571429 │
│ 2019-11-29 │   0.16285714285714287 │
│ 2019-11-30 │   0.16571428571428573 │
│ 2019-12-01 │                  0.16 │
│ 2019-12-02 │                  0.16 │
│ 2019-12-03 │                  0.16 │
│ 2019-12-04 │                  0.16 │
│ 2019-12-05 │   0.07142857142857142 │
│ 2019-12-06 │   0.22714285714285715 │
│ 2019-12-07 │   0.24285714285714288 │
│ 2019-12-08 │                  0.28 │
│ 2019-12-09 │                  0.28 │
│ 2019-12-10 │    0.3957142857142858 │
│ 2019-12-11 │    0.5614285714285715 │
│ 2019-12-12 │    0.5614285714285715 │
│ 2019-12-13 │    0.3514285714285715 │
│ 2019-12-14 │    0.4614285714285714 │
│ 2019-12-15 │    0.4285714285714285 │
│ 2019-12-16 │    0.4285714285714285 │
│ 2019-12-17 │   0.31285714285714283 │
│ 2019-12-18 │   0.14714285714285716 │
│ 2019-12-19 │   0.14714285714285716 │
│ 2019-12-20 │   0.13285714285714287 │
│ 2019-12-21 │  0.004285714285714286 │
│ 2019-12-22 │                   0.0 │
│ 2019-12-23 │                   0.0 │
│ 2019-12-24 │                   0.0 │
│ 2019-12-25 │                   0.0 │
│ 2019-12-26 │   0.03571428571428571 │
│ 2019-12-27 │   0.14142857142857143 │
│ 2019-12-28 │    0.1442857142857143 │
│ 2019-12-29 │    0.1442857142857143 │
│ 2019-12-30 │    0.1442857142857143 │
│ 2019-12-31 │    0.1657142857142857 │
│ 2020-01-01 │   0.20428571428571426 │
│ 2020-01-02 │    0.1685714285714286 │
│ 2020-01-03 │   0.06857142857142857 │
│ 2020-01-04 │   0.06571428571428571 │
│ 2020-01-05 │   0.06571428571428571 │
│ 2020-01-06 │   0.06571428571428571 │
│ 2020-01-07 │   0.04428571428571428 │
│ 2020-01-08 │  0.005714285714285714 │
│ 2020-01-09 │  0.012857142857142857 │
│ 2020-01-10 │ 0.0071428571428571435 │
│ 2020-01-11 │  0.017142857142857144 │
│ 2020-01-12 │  0.017142857142857144 │
│ 2020-01-13 │  0.032857142857142856 │
│ 2020-01-14 │  0.032857142857142856 │
│ 2020-01-15 │   0.08571428571428572 │
│ 2020-01-16 │   0.07857142857142858 │
│ 2020-01-17 │   0.07857142857142858 │
│ 2020-01-18 │   0.06857142857142857 │
│ 2020-01-19 │   0.06857142857142857 │
│ 2020-01-20 │   0.05285714285714286 │
│ 2020-01-21 │   0.05285714285714286 │
│ 2020-01-22 │   0.12142857142857143 │
│ 2020-01-23 │   0.12142857142857143 │
│ 2020-01-24 │   0.12142857142857143 │
│ 2020-01-25 │   0.12142857142857143 │
│ 2020-01-26 │   0.12142857142857143 │
│ 2020-01-27 │   0.12142857142857143 │
│ 2020-01-28 │   0.12428571428571429 │
│ 2020-01-29 │  0.002857142857142857 │
│ 2020-01-30 │  0.012857142857142859 │
│ 2020-01-31 │  0.012857142857142859 │
│ 2020-02-01 │  0.012857142857142859 │
│ 2020-02-02 │  0.012857142857142859 │
│ 2020-02-03 │   0.08571428571428572 │
│ 2020-02-04 │   0.11857142857142858 │
│ 2020-02-05 │   0.11857142857142858 │
│ 2020-02-06 │   0.10857142857142857 │
│ 2020-02-07 │   0.16142857142857142 │
│ 2020-02-08 │   0.20142857142857143 │
│ 2020-02-09 │                  0.22 │
│ 2020-02-10 │   0.20285714285714285 │
│ 2020-02-11 │   0.16714285714285712 │
│ 2020-02-12 │   0.16714285714285712 │
│ 2020-02-13 │   0.16714285714285712 │
│ 2020-02-14 │    0.1142857142857143 │
│ 2020-02-15 │   0.07428571428571429 │
│ 2020-02-16 │  0.055714285714285716 │
│ 2020-02-17 │                   0.0 │
│ 2020-02-18 │                   0.0 │
│ 2020-02-19 │                   0.0 │
│ 2020-02-20 │                   0.0 │
│ 2020-02-21 │                   0.0 │
│ 2020-02-22 │                  0.02 │
│ 2020-02-23 │                  0.02 │
│ 2020-02-24 │   0.07714285714285715 │
│ 2020-02-25 │   0.07714285714285715 │
│ 2020-02-26 │   0.07714285714285715 │
│ 2020-02-27 │   0.07714285714285715 │
│ 2020-02-28 │   0.07714285714285715 │
│ 2020-02-29 │   0.09428571428571429 │
│ 2020-03-01 │   0.09428571428571429 │
│ 2020-03-02 │  0.037142857142857144 │
│ 2020-03-03 │                  0.09 │
│ 2020-03-04 │                  0.09 │
│ 2020-03-05 │                  0.09 │
│ 2020-03-06 │                  0.09 │
│ 2020-03-07 │   0.05285714285714286 │
│ 2020-03-08 │   0.05285714285714286 │
│ 2020-03-09 │   0.05714285714285715 │
│ 2020-03-10 │   0.04142857142857143 │
│ 2020-03-11 │   0.04142857142857143 │
│ 2020-03-12 │   0.04142857142857143 │
│ 2020-03-13 │   0.04142857142857143 │
│ 2020-03-14 │    0.0642857142857143 │
│ 2020-03-15 │    0.0642857142857143 │
│ 2020-03-16 │   0.19285714285714287 │
│ 2020-03-17 │   0.15571428571428572 │
